"STATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00451760","2020-05-05",,,,,"0.02",,"0.0","0.0",,"70","44","55",,,,,,,,
"USC00451760","2020-05-06",,,,,"0.15",,"0.0","0.0",,"75","44","46",,,,,,,,
"USC00451760","2020-05-07",,,,,"0.20",,"0.0","0.0",,"59","38","52",,,,,,,,
"USC00451760","2020-05-08",,,,,"0.00",,"0.0","0.0",,"74","49","69",,,,,,,,
"USC00451760","2020-05-09",,,,,"0.00",,"0.0","0.0",,"80","55","66",,,,,,,,
"USC00451760","2020-05-10",,,,,"0.00",,"0.0","0.0",,"85","55","65",,,,,,,,
"USC00451760","2020-05-11",,,,,"0.00",,"0.0","0.0",,"85","51","55",,,,,,,,
"USC00451760","2020-05-12",,,,,"0.20",,"0.0","0.0",,"70","49","51",,,,,,,,
"USC00451760","2020-05-13",,,,,"1.10",,"0.0","0.0",,"60","47","48",,,,,,,,
"USC00451760","2020-05-14",,,,,"0.62",,"0.0","0.0",,"58","46","54",,,,,,,,
"USC00451760","2020-05-15",,,,,"0.20",,"0.0","0.0",,"56","44","52",,,,,,,,
"USC00451760","2020-05-16",,,,,"0.03",,"0.0","0.0",,"63","49","57",,,,,,,,
"USC00451760","2020-05-17",,,,,"0.40",,"0.0","0.0",,"65","49","51",,,,,,,,
"USC00451400","2020-02-29",,,,,"0.00",,"0.0","0.0",,"54","35",,,,,,,,,
"USC00451400","2020-03-01",,,,,"0.00",,"0.0","0.0",,"52","26",,,,,,,,,
"USC00451400","2020-03-02",,,,,"0.00",,"0.0","0.0",,"57","28",,,,,,,,,
"USC00451400","2020-03-03",,,,,"0.00",,"0.0","0.0",,"64","35",,,,,,,,,
"USC00451400","2020-03-04",,,,,"0.00",,"0.0","0.0",,"53","34",,,,,,,,,
"USC00451400","2020-03-05",,,,,"0.00",,"0.0","0.0",,"56","28",,,,,,,,,
"USC00451400","2020-03-06",,,,,"0.00",,"0.0","0.0",,"54","33",,,,,,,,,
"USC00451400","2020-03-07",,,,,"0.12",,"0.0","0.0",,"53","31",,,,,,,,,
"USC00451400","2020-03-08",,,,,"0.00",,"0.0","0.0",,"51","26",,,,,,,,,
"USC00451400","2020-03-09",,,,,"0.00",,"0.0","0.0",,"50","26",,,,,,,,,
"USC00451400","2020-03-10",,,,,"0.00",,"0.0","0.0",,"57","25",,,,,,,,,
"USC00451400","2020-03-11",,,,,"0.00",,"0.0","0.0",,"52","33",,,,,,,,,
"USC00451400","2020-03-12",,,,,"0.00",,"0.0","0.0",,"51","23",,,,,,,,,
"USC00451400","2020-03-13",,,,,"0.06",,"0.0","0.0",,"38","30",,,,,,,,,
"USC00451400","2020-03-14",,,,,"0.00",,"0.0","0.0",,"35","26",,,,,,,,,
"USC00451400","2020-03-15",,,,,"0.00",,"0.0","0.0",,"52","25",,,,,,,,,
"USC00451400","2020-03-16",,,,,"0.00",,"0.0","0.0",,"50","30",,,,,,,,,
"USC00451400","2020-03-17",,,,,"0.00",,"0.0","0.0",,"54","22",,,,,,,,,
"USC00451400","2020-03-18",,,,,"0.00",,"0.0","0.0",,"60","27",,,,,,,,,
"USC00451400","2020-03-19",,,,,"0.00",,"0.0","0.0",,"62","26",,,,,,,,,
"USC00451400","2020-03-20",,,,,"0.00",,"0.0","0.0",,"64","28",,,,,,,,,
"USC00451400","2020-03-21",,,,,"0.00",,"0.0","0.0",,"66","31",,,,,,,,,
"USC00451400","2020-03-22",,,,,"0.00",,"0.0","0.0",,"64","31",,,,,,,,,
"USC00451400","2020-03-23",,,,,"0.00",,"0.0","0.0",,"57","40",,,,,,,,,
"USC00451400","2020-03-24",,,,,"0.00",,"0.0","0.0",,"56","36",,,,,,,,,
"USC00451400","2020-03-25",,,,,"0.00",,"0.0","0.0",,"53","31",,,,,,,,,
"USC00451400","2020-03-26",,,,,"0.00",,"0.0","0.0",,"58","24",,,,,,,,,
"USC00451400","2020-03-27",,,,,"0.00",,"0.0","0.0",,"60","34",,,,,,,,,
"USC00451400","2020-03-28",,,,,"0.00",,"0.0","0.0",,"64","31",,,,,,,,,
"USC00451400","2020-03-29",,,,,"0.00",,"0.0","0.0",,"63","43",,,,,,,,,
"USC00451400","2020-03-30",,,,,"0.07",,"0.0","0.0",,"56","38",,,,,,,,,
"USC00451400","2020-03-31",,,,,"0.00",,"0.0","0.0",,"55","34",,,,,,,,,
"USC00458034","2020-02-29",,,,,"0.36",,,,,"58","31","33",,,,,,,,
"USC00458034","2020-03-27",,,,,"0.22",,,,,"46","36","40",,,,,,,,
"USC00458034","2020-03-28",,,,,"0.13",,,,,"47","40","43",,,,,,,,
"USC00458034","2020-03-29",,,,,"0.29",,,,,"48","43","43",,,,,,,,
"USC00458034","2020-03-30",,,,,"0.39",,,,,"55","40","43",,,,,,,,
"USC00458034","2020-03-31",,,,,"0.04",,,,,"50","36","36",,,,,,,,
"USC00458034","2020-04-17",,,,,"0.00",,,,,"71","42","44",,,,,,,,
"USC00458034","2020-04-18",,,,,"0.04",,,,,"69","44","47",,,,,,,,
"USC00458034","2020-04-19",,,,,"0.12",,,,,"58","46","49",,,,,,,,
"USC00458034","2020-04-28",,,,,"0.02",,,,,"63","40","50",,,,,,,,
"USC00458034","2020-04-29",,,,,"0.00",,,,,"63","48","49",,,,,,,,
"USC00458034","2020-04-30",,,,,"0.18",,,,,"72","49","51",,,,,,,,
"USC00458034","2020-05-08",,,,,"0.00",,,,,"72","34","46",,,,,,,,
"USC00458034","2020-05-09",,,,,"0.00",,,,,"82","46","69",,,,,,,,
"USC00458034","2020-05-10",,,,,"0.00",,,,,"85","60","67",,,,,,,,
"US1WAWK0001","2020-02-29",,,,,"0.85",,"0.0","0.0",,,,,,,,,,,,
"US1WAWK0001","2020-03-01",,,,,"0.07",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-02",,,,,"0.10",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-03",,,,,"0.43",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-04",,,,,"0.22",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-06",,,,,"0.31",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-07",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-08",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-11",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-12",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-14",,,,,"0.21",,"0.0","0.0",,,,,,,,,,,,
"US1WAWK0001","2020-03-15",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-03-23",,,,,"0.37",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-24",,,,,"0.44",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-25",,,,,"0.30",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-26",,,,,"0.19",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-27",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-28",,,,,"0.81",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-29",,,,,"1.17",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-30",,,,,"0.94",,,,,,,,,,,,,,,
"US1WAWK0001","2020-03-31",,,,,"0.91",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-01",,,,,"0.60",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-02",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-03",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-04",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-05",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-07",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-08",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-10",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-15",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-18",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-19",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-20",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-21",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-22",,,,,"0.20",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-23",,,,,"0.54",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-24",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-25",,,,,"0.56",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-26",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-27",,,,,"0.90",,,,,,,,,,,,,,,
"US1WAWK0001","2020-04-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-04-30",,,,,"0.24",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-01",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-02",,,,,"0.44",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-03",,,,,"0.99",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-04",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-05",,,,,"0.12",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-06",,,,,"0.14",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-07",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-05-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-05-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAWK0001","2020-05-11",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-12",,,,,"0.18",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-13",,,,,"0.47",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-14",,,,,"0.76",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-15",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-16",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAWK0001","2020-05-17",,,,,"0.65",,,,,,,,,,,,,,,
"US1WAPR0028","2020-02-29",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-03",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-04",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-06",,,,,"0.23",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-07",,,,,"0.34",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-08",,,,,"0.14",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-14",,,,,"0.33",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-15",,,,,"0.23",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-03-23",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-24",,,,,"0.21",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-25",,,,,"0.26",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-26",,,,,"0.18",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-28",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-29",,,,,"0.48",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-30",,,,,"0.36",,,,,,,,,,,,,,,
"US1WAPR0028","2020-03-31",,,,,"0.56",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-01",,,,,"0.21",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-02",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-03",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-12",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-19",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-23",,,,,"0.44",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-25",,,,,"0.07",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-26",,,,,"0.29",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-27",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAPR0028","2020-04-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-04-30",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-01",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-02",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-03",,,,,"0.63",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-04",,,,,"0.16",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-05-06",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-07",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-05-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-05-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-05-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-05-12",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-13",,,,,"0.21",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-14",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-15",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAPR0028","2020-05-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0028","2020-05-17",,,,,"0.48",,,,,,,,,,,,,,,
"USC00458278","2020-02-29",,,,,"0.08",,,,,"49","41","42",,,,,,,,
"USC00458278","2020-03-01",,,,,"0.00",,,,,"49","33","44",,,,,,,,
"USC00458278","2020-03-03",,,,,,,,,,,,"48",,,,,,,,
"USC00458278","2020-03-04",,,,,"0.00",,,,,"52","43","45",,,,,,,,
"USC00458278","2020-03-05",,,,,"0.00",,,,,"57","37","45",,,,,,,,
"USC00458278","2020-03-07",,,,,,,,,,,,"39",,,,,,,,
"USC00458278","2020-03-08",,,,,"0.00",,,,,"46","35","43",,,,,,,,
"USC00458278","2020-03-09",,,,,"0.00",,,,,"49","31","44",,,,,,,,
"USC00458278","2020-03-14",,,,,"0.00",,,,,"42","37","38",,,,,,,,
"USC00458278","2020-03-15",,,,,"0.00",,,,,"44","34","42",,,,,,,,
"USC00458278","2020-03-16",,,,,"0.00",,,,,"52","38","47",,,,,,,,
"USC00458278","2020-03-17",,,,,"0.00",,,,,"52","32","45",,,,,,,,
"USC00458278","2020-03-18",,,,,"0.00",,,,,"54","34","49",,,,,,,,
"USC00458278","2020-03-19",,,,,"0.00",,,,,"58","35","50",,,,,,,,
"USC00458278","2020-03-23",,,,,,,,,,,,"44",,,,,,,,
"USC00458278","2020-03-24",,,,,"0.08",,,,,"51","39","43",,,,,,,,
"USC00458278","2020-03-25",,,,,"0.67",,,,,"49","38","46",,,,,,,,
"USC00458278","2020-03-27",,,,,,,,,,"51","43","50",,,,,,,,
"USC00458278","2020-03-28",,,,,"0.08",,,,,"55","45","52",,,,,,,,
"USC00458278","2020-03-29",,,,,"0.63",,,,,"56","46","52",,,,,,,,
"USC00458278","2020-03-30",,,,,"0.66",,,,,"52","42","43",,,,,,,,
"USC00458278","2020-03-31",,,,,"0.07",,,,,"49","38","43",,,,,,,,
"USC00458278","2020-04-01",,,,,"0.00",,,,,"51","38","45",,,,,,,,
"USC00458278","2020-04-02",,,,,"0.00",,,,,"50","38","45",,,,,,,,
"USC00458278","2020-04-12",,,,,"0.00",,,,,"58","35","54",,,,,,,,
"USC00458278","2020-04-13",,,,,"0.00",,,,,"63","36","58",,,,,,,,
"USC00458278","2020-04-29",,,,,"0.02",,,,,"72","50","58",,,,,,,,
"USC00458278","2020-04-30",,,,,"0.04",,,,,"58","49","53",,,,,,,,
"USC00458278","2020-05-16",,,,,"0.12",,,,,"64","53","58",,,,,,,,
"USC00458278","2020-05-17",,,,,"0.45",,,,,"69","53","60",,,,,,,,
"US1WAPR0027","2020-02-29",,,,,"0.15",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0027","2020-03-06",,,,,"0.55",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-07",,,,,"0.20",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-08",,,,,"0.07",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-09",,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,
"US1WAPR0027","2020-03-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0027","2020-03-11",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-12",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-13",,,,,"0.16",,"0.3","0.3",,,,,,,,,,,,
"US1WAPR0027","2020-03-14",,,,,"0.44",,"0.0","0.0",,,,,,,,,,,,
"US1WAPR0027","2020-03-23",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-24",,,,,"0.36",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-25",,,,,"0.17",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-26",,,,,"0.12",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-27",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-28",,,,,"0.11",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-29",,,,,"0.49",,,,,,,,,,,,,,,
"US1WAPR0027","2020-03-30",,,,,"0.52",,"0.0","0.0",,,,,,,,,,,,
"US1WAPR0027","2020-03-31",,,,,"0.40",,,,,,,,,,,,,,,
"US1WAPR0027","2020-04-01",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAPR0027","2020-04-19",,,,,"0.20",,,,,,,,,,,,,,,
"US1WAPR0027","2020-04-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0027","2020-04-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAPR0027","2020-04-22",,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,
"US1WAPR0027","2020-04-23",,,,,"0.48",,,,,,,,,,,,,,,
"US1WAPR0027","2020-04-24",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0027","2020-04-25",,,,,"0.05",,"0.0","0.0",,,,,,,,,,,,
"US1WAPR0027","2020-04-26",,,,,"0.35",,,,,,,,,,,,,,,
"US1WAPR0027","2020-04-30",,,,,"0.08",,"0.0","0.0",,,,,,,,,,,,
"US1WAPR0027","2020-05-01",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-02",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-03",,,,,"0.50",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-04",,,,,"0.29",,"0.0","0.0",,,,,,,,,,,,
"US1WAPR0027","2020-05-05",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-06",,,,,"0.07",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-11",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-12",,,,,"0.07",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-13",,,,,"0.20",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-14",,,,,"0.14",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-16",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAPR0027","2020-05-17",,,,,"0.84",,,,,,,,,,,,,,,
"USC00457185","2020-02-29",,,,,"0.72",,"0.0","0.0",,"51","33","35",,,,,,,,
"USC00457185","2020-03-01",,,,,"0.00",,"0.0","0.0",,"44","32","32",,,,,,,,
"USC00457185","2020-03-02",,,,,"0.00",,"0.0","0.0",,"41","32","35",,,,,,,,
"USC00457185","2020-03-03",,,,,"0.51",,"0.0","0.0",,"39","34","36",,,,,,,,
"USC00457185","2020-03-04",,,,,"0.33",,"0.0","0.0",,"47","36","37",,,,,,,,
"USC00457185","2020-03-05",,,,,"0.00",,"0.0","0.0",,"44","29","30",,,,,,,,
"USC00457185","2020-03-06",,,,,"0.68",,"0.0","0.0",,"51","30","34",,,,,,,,
"USC00457185","2020-03-07",,,,,"0.07",,"0.0","0.0",,"40","34","34",,,,,,,,
"USC00457185","2020-03-08",,,,,"0.07",,"0.0","0.0",,"41","33","33",,,,,,,,
"USC00457185","2020-03-09",,,,,"0.00",,"0.0","0.0",,"41","27","27",,,,,,,,
"USC00457185","2020-03-10",,,,,"0.00",,"0.0","0.0",,"44","26","29",,,,,,,,
"USC00457185","2020-03-11",,,,,"0.17",,"0.0","0.0",,"41","29","40",,,,,,,,
"USC00457185","2020-03-12",,,,,"0.00",,"0.0","0.0",,"42","30","30",,,,,,,,
"USC00457185","2020-03-13",,,,,"0.00",,"0.0","0.0",,"43","29","33",,,,,,,,
"USC00457185","2020-03-14",,,,,"0.00",,"0.0","0.0",,"36","25","25",,,,,,,,
"USC00457185","2020-03-15",,,,,"0.00",,"0.0","0.0",,"34","22","22",,,,,,,,
"USC00457185","2020-03-16",,,,,"0.00",,"0.0","0.0",,"42","21","26",,,,,,,,
"USC00457185","2020-03-17",,,,,"0.00",,,,,"48","25","31",,,,,,,,
"USC00457185","2020-03-18",,,,,"0.00",,,,,"50","31","32",,,,,,,,
"USC00457185","2020-03-19",,,,,"0.00",,"0.0","0.0",,"55","31","32",,,,,,,,
"USC00457185","2020-03-20",,,,,"0.00",,"0.0","0.0",,"55","31","32",,,,,,,,
"USC00457185","2020-03-21",,,,,"0.00",,"0.0","0.0",,"59","31","31",,,,,,,,
"USC00457185","2020-03-22",,,,,"0.00",,"0.0","0.0",,"59","31","31",,,,,,,,
"USC00457185","2020-03-23",,,,,"0.03",,"0.0","0.0",,"57","30","38",,,,,,,,
"USC00457185","2020-03-24",,,,,"0.08",,,,,"44","34","34",,,,,,,,
"USC00457185","2020-03-25",,,,,"0.11",,,,,"47","32","33",,,,,,,,
"USC00457185","2020-03-26",,,,,"0.02",,,,,"47","33","37",,,,,,,,
"USC00457185","2020-03-27",,,,,"0.02",,,,,"44","37","38",,,,,,,,
"USC00457185","2020-03-28",,,,,"0.12",,,,,"47","37","39",,,,,,,,
"USC00457185","2020-03-29",,,,,"0.63",,,,,"45","39","39",,,,,,,,
"USC00457185","2020-03-30",,,,,"0.15",,,,,"48","37","37",,,,,,,,
